MnCl+_gse_+12.out, SCF Done:  E(UwB97XD) =  -1610.80969707     a.u. after  143 cycles

MnCl+_ex_+05.out, Total Energy, E(TD-HF/TD-KS) =  -1610.82089911    

MnCl+_gse_+06.out, SCF Done:  E(UwB97XD) =  -1610.87743599     A.U. after   24 cycles

MnCl+_gse_-01.out, SCF Done:  E(UwB97XD) =  -1610.93022694     A.U. after   18 cycles

MnCl+_gse_+17.out, SCF Done:  E(UwB97XD) =  -1610.81736065     A.U. after   23 cycles

MnCl+_ex_-05.out, Total Energy, E(TD-HF/TD-KS) =  -1610.58925428    

MnCl+_gse_-04.out, SCF Done:  E(UwB97XD) =  -1610.83587370     A.U. after   17 cycles

MnCl+_gse_+14.out, SCF Done:  E(UwB97XD) =  -1610.78594602     a.u. after  134 cycles

MnCl+_ex_+04.out, Total Energy, E(TD-HF/TD-KS) =  -1610.81874966    

MnCl+_gse_+02.out, SCF Done:  E(UwB97XD) =  -1610.92388096     A.U. after   19 cycles

MnCl+_gse_+05.out, SCF Done:  E(UwB97XD) =  -1610.88998218     A.U. after   23 cycles

MnCl+_ex_-08.out, Total Energy, E(TD-HF/TD-KS) =  -1609.97372210    

MnCl+_gse_-03.out, SCF Done:  E(UwB97XD) =  -1610.88707301     A.U. after   16 cycles

MnCl+_gse_-05.out, SCF Done:  E(UwB97XD) =  -1610.75323654     A.U. after   17 cycles

MnCl+_ex_-09.out, Total Energy, E(TD-HF/TD-KS) =  -1609.57678213    

MnCl+_gse_+01.out, SCF Done:  E(UwB97XD) =  -1610.93113040     A.U. after   20 cycles

MnCl+_gse_+08.out, SCF Done:  E(UwB97XD) =  -1610.85388862     A.U. after   26 cycles

MnCl+_ex_+09.out, Total Energy, E(TD-HF/TD-KS) =  -1610.83348141    

MnCl+_gse_+2.out, SCF Done:  E(UwB97XD) =  -1610.81593425     A.U. after   22 cycles

MnCl+_ex_-07.out, Total Energy, E(TD-HF/TD-KS) =  -1610.26197098    

MnCl+_gse_+03.out, SCF Done:  E(UwB97XD) =  -1610.91388309     A.U. after   19 cycles

MnCl+_ex_-01.out, Total Energy, E(TD-HF/TD-KS) =  -1610.78189869    

MnCl+_ex_-04.out, Total Energy, E(TD-HF/TD-KS) =  -1610.67481994    

MnCl+_gse_+13.out, SCF Done:  E(UwB97XD) =  -1610.80369084     a.u. after  242 cycles

MnCl+_gse_+1.out, SCF Done:  E(UwB97XD) =  -1610.83720033     a.u. after   46 cycles

MnCl+_ex_+07.out, Total Energy, E(TD-HF/TD-KS) =  -1610.82558558    

MnCl+_ex_-1.out, Total Energy, E(TD-HF/TD-KS) =  -1609.00388318    

MnCl+_gse_+15.out, SCF Done:  E(UwB97XD) =  -1610.78440802     A.U. after   35 cycles

MnCl+_ex_+02.out, Total Energy, E(TD-HF/TD-KS) =  -1610.81118383    

MnCl+_ex_+01.out, Total Energy, E(TD-HF/TD-KS) =  -1610.80467048    

MnCl+_gse_-09.out, SCF Done:  E(UwB97XD) =  -1609.74223937     A.U. after   15 cycles

MnCl+_gse_+18.out, SCF Done:  E(UwB97XD) =  -1610.81668588     A.U. after   22 cycles

MnCl+_gse_-07.out, SCF Done:  E(UwB97XD) =  -1610.43459556     A.U. after   17 cycles

MnCl+_gse_+16.out, SCF Done:  E(UwB97XD) =  -1610.81831764     A.U. after   24 cycles

MnCl+_gse_eq.out, SCF Done:  E(UwB97XD) =  -1610.93406123     A.U. after   18 cycles

MnCl+_gse_+04.out, SCF Done:  E(UwB97XD) =  -1610.90231111     A.U. after   21 cycles

MnCl+_ex_+06.out, Total Energy, E(TD-HF/TD-KS) =  -1610.82280882    

MnCl+_ex_eq.out, Total Energy, E(TD-HF/TD-KS) =  -1610.79515448    

MnCl+_ex_-06.out, Total Energy, E(TD-HF/TD-KS) =  -1610.45820126    

MnCl+_gse_-08.out, SCF Done:  E(UwB97XD) =  -1610.15336779     A.U. after   16 cycles

MnCl+_ex_+03.out, Total Energy, E(TD-HF/TD-KS) =  -1610.81569445    

MnCl+_ex_-03.out, Total Energy, E(TD-HF/TD-KS) =  -1610.72876815    

MnCl+_ex_+08.out, Total Energy, E(TD-HF/TD-KS) =  -1610.83085930    

MnCl+_gse_-02.out, SCF Done:  E(UwB97XD) =  -1610.91619028     A.U. after   17 cycles

MnCl+_gse_-06.out, SCF Done:  E(UwB97XD) =  -1610.62585089     A.U. after   17 cycles

MnCl+_ex_-02.out, Total Energy, E(TD-HF/TD-KS) =  -1610.76169493    

MnCl+_gse_-1.out, SCF Done:  E(UwB97XD) =  -1609.12766799     A.U. after   15 cycles

MnCl+_gse_+19.out, SCF Done:  E(UwB97XD) =  -1610.81622647     A.U. after   22 cycles

MnCl+_gse_+09.out, SCF Done:  E(UwB97XD) =  -1610.84451180     A.U. after   28 cycles

MnCl+_gse_+07.out, SCF Done:  E(UwB97XD) =  -1610.86519854     A.U. after   25 cycles

MnCl+_ex_+1.out, Total Energy, E(TD-HF/TD-KS) =  -1610.83233113    

MnCl+_gse_+11.out, SCF Done:  E(UwB97XD) =  -1610.83157334     a.u. after   63 cycles

